AbsoluteURL,promotionpackages,promotionbrands
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/29/12306524-636396074399250734-1fb594.jpg," 16.9OZ/0.5l/500ml Plastic Btl 6pk X 1 | 2 L Plastic Btl LS 8 | 7.5OZ/222ml Alum Can Sleek 6pk X 4"," 7UP | Big Red"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/29/12306828-636396256349033862-b93234.jpg," 16.9OZ/0.5l/500ml Plastic Btl 6pk X 1 | 2 L Plastic Btl LS 8 | 7.5OZ/222ml Alum Can Sleek 6pk X 4"," 7UP | Big Red"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/29/12306519-636396256403109096-3cb4cd.jpg," 16.9OZ/0.5l/500ml Plastic Btl 6pk X 1 | 2 L Plastic Btl LS 8 | 7.5OZ/222ml Alum Can Sleek 6pk X 4"," 7UP | Big Red"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/30/11290123-636396863372523496-a319ad.jpg," 0.5 L Plastic Btl 6pk X 4 | 16 OZ Glass Btl 6pk X 4 | 2 L Plastic Btl LS 8 | 64 OZ Plastic Btl LS 8"," 7UP | Big Red | Dr Pepper | Snapple | Squirt"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/30/11309259-636396873067181562-1eade2.jpg," 16.9OZ/0.5l/500ml Plastic Btl 6pk X 1 | 2 L Plastic Btl LS 8 | 7.5OZ/222ml Alum Can Sleek 6pk X 4"," 7UP | Big Red"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/08/31/11346020-636397781415903373-7e47df.jpg," 0.5 L Plastic Btl 6pk X 4 | 16 OZ Glass Btl 6pk X 4 | 2 L Plastic Btl LS 8 | 64 OZ Plastic Btl LS 8"," 7UP | Big Red | Dr Pepper | Snapple | Squirt"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/11308843-636401653918156925-08efe4.jpg," 2 L Plastic Btl LS 8"," 7UP | 7up Ten | A&W | A&W Ten | Big Red | Canada Dry | Canada Dry Ten | Dr Pepper | Hawaiian Punch | Rc Cola | Rc Ten | Squirt | Sundrop | Sunkist | Sunkist Ten"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/04/11309356-636401658992655037-f196ce.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Big Red | Canada Dry | Diet Rite | Dr Pepper | Hawaiian Punch | Rc Cola | Squirt | Sundrop | Sunkist | Tahitian Treat | Vernors"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/07/11222920-636403914436606643-81464e.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Canada Dry | Diet Dr Pepper | Dr Pepper | Sundrop | Sunkist"
https://dpsappmerchandiser.blob.core.windows.net/displaybuild/2017/09/13/11326037-636409129192429074-cad423.jpg," 2 L Plastic Btl LS 8"," 7UP | A&W | Big Red | Cactus Cooler | Canada Dry | Canfield | Cheerwine | Coke | Cotton Club | Country Time | Crush | Diet Rite | Dr Browns | Dr Pepper | Graf | Hawaiian Punch | Hires | Ironbeer | Jarritos | Jones Soda | Mountain Dew | Nehi | Orangina | Penafiel | Pepsi | Rc Cola | Schweppes | Squirt | Stewarts | Sundrop | Sunkist | Sunny Delight | Tahitian Treat | Tom Tucker | Vernors | Welchs"
